id,count,hundredBlock,latitude,longitude,neighbourhood
3199,3,BIDWELL ST / DAVIE ST,49.2862473,-123.1402213,West End
3200,1,BIDWELL ST / ROBSON ST,49.2904628,-123.1338671,West End
3201,3,BIDWELL ST / W GEORGIA ST,49.2915795,-123.1321707,West End
3202,1,BIRCH ST / W 12TH AVE,49.260694,-123.1338211,Fairview
3203,1,BIRCH ST / W BROADWAY AVE,49.2635308,-123.1337136,Fairview
3204,1,BLENHEIM ST / W 4TH AVE,49.2685059,-123.177719,Kitsilano
3205,2,BLENHEIM ST / W BROADWAY AVE,49.2642457,-123.1778372,Kitsilano
3206,1,BLOOD ALLEY SQ / TROUNCE ALLY,49.283072,-123.1048245,Central Business District
3207,1,BOATLIFT LANE / DURANLEAU ST,49.2717591,-123.1359701,Fairview
3208,1,BOUNDARY RD / KINGSWAY AVE,49.2322694,-123.0234083,Killarney
3209,1,BROOKS ST / E 47TH AVE,49.2264276,-123.035104,Killarney
3210,1,BROUGHTON ST / BURNABY ST,49.2830133,-123.1373503,West End
3211,1,BROUGHTON ST / COMOX ST,49.285082,-123.1341942,West End
3212,2,BRUNSWICK ST / E 6TH AVE,49.2637197,-123.09684,Mount Pleasant
3213,1,BRUNSWICK ST / E 8TH AVE,49.2637197,-123.09684,Mount Pleasant
3214,1,BURNABY ST / JERVIS ST,49.2821008,-123.1359994,West End
3215,1,BURNABY ST / THURLOW ST,49.2796842,-123.132255,West End
3216,7,BURRARD ST / COMOX ST,49.2805008,-123.1270928,West End
3217,1,BURRARD ST / CORNWALL AVE,49.2724458,-123.1453138,Kitsilano
3218,7,BURRARD ST / DAVIE ST,49.2790856,-123.1291844,West End
3219,1,BURRARD ST / DRAKE ST,49.2780424,-123.1307974,West End
3220,2,BURRARD ST / DUNSMUIR ST,49.2855457,-123.1193954,Central Business District
3221,1,BURRARD ST / HELMCKEN ST,49.2801491,-123.127601,West End
3222,6,BURRARD ST / MELVILLE ST,49.2851785,-123.1200472,Central Business District
3223,10,BURRARD ST / NELSON ST,49.2811874,-123.1259894,West End
3224,4,BURRARD ST / PACIFIC ST,49.276968,-123.1324422,West End
3225,6,BURRARD ST / ROBSON ST,49.2832975,-123.1228016,West End
3226,14,BURRARD ST / SMITHE ST,49.2822538,-123.1244464,West End
3227,1,BURRARD ST / W 1ST AVE,49.2706658,-123.145436,Fairview
3228,1,BURRARD ST / W 4TH AVE,49.2680201,-123.1457253,Fairview
3229,2,BURRARD ST / W 5TH AVE,49.2671645,-123.1456147,Fairview
3230,3,BURRARD ST / W BROADWAY AVE,49.2636624,-123.1457478,Fairview
3231,5,BURRARD ST / W CORDOVA ST,49.2876654,-123.1162061,Central Business District
3232,2,BURRARD ST / W GEORGIA ST,49.284448,-123.1211287,West End
3233,3,BURRARD ST / W HASTINGS ST,49.2871235,-123.1170166,Central Business District
3234,3,BURRARD ST / W PENDER ST,49.2865925,-123.117793,Central Business District
3235,1,BUTE ST / COMOX ST,49.28319,-123.131215,West End
3236,3,BUTE ST / DAVIE ST,49.281799,-123.133365,West End
3237,1,BUTE ST / HARWOOD ST,49.2803849,-123.1354738,West End
3238,2,BUTE ST / MELVILLE ST,49.2878679,-123.1242076,Central Business District
3239,2,BUTE ST / NELSON ST,49.283898,-123.1301845,West End
3240,1,BUTE ST / PENDRELL ST,49.2824377,-123.1323277,West End
3241,5,BUTE ST / ROBSON ST,49.2860067,-123.1269807,West End
3242,5,BUTE ST / W GEORGIA ST,49.2871207,-123.1252793,West End
3243,1,BUTE ST / W HASTINGS ST,49.2888061,-123.1227547,Central Business District
3244,2,BUTE ST / W PENDER ST,49.2883949,-123.1233904,Central Business District
3245,3,CAMBIE ST / ROBSON ST,49.2782102,-123.1149521,Central Business District
3246,1,CAMBIE ST / SMITHE ST,49.2734107,-123.1146941,Central Business District
3247,4,CAMBIE ST / SW MARINE DR,49.2102382,-123.1171288,Marpole
3248,7,CAMBIE ST / W 10TH AVE,49.2622625,-123.1150278,Fairview
3249,2,CAMBIE ST / W 12TH AVE,49.2604609,-123.1149287,Fairview
3250,1,CAMBIE ST / W 13TH AVE,49.2594678,-123.1149551,Fairview
3251,1,CAMBIE ST / W 15TH AVE,49.257833,-123.1150383,Fairview
3252,1,CAMBIE ST / W 17TH AVE,49.2558922,-123.1151763,Riley Park
3253,2,CAMBIE ST / W 19TH AVE,49.2540068,-123.1152164,Riley Park
3254,1,CAMBIE ST / W 22ND AVE,49.2511991,-123.1153304,Riley Park
3255,1,CAMBIE ST / W 24TH AVE,49.250107,-123.1153768,Riley Park
3256,1,CAMBIE ST / W 2ND AVE,49.2665323,-123.1157377,Fairview
3257,4,CAMBIE ST / W 41ST AVE,49.2336097,-123.1160487,Oakridge
3258,5,CAMBIE ST / W 49TH AVE,49.226172,-123.1163601,Oakridge
3259,4,CAMBIE ST / W 6TH AVE,49.264648,-123.114622,Mount Pleasant
3260,17,CAMBIE ST / W 7TH AVE,49.264961,-123.1149138,Fairview
3261,17,CAMBIE ST / W 8TH AVE,49.2641054,-123.1149775,Fairview
3262,16,CAMBIE ST / W BROADWAY AVE,49.2632793,-123.1149908,Fairview
3263,7,CAMBIE ST / W CORDOVA ST,49.2835381,-123.1091411,Central Business District
3264,1,CAMBIE ST / W GEORGIA ST,49.2793345,-123.1132596,Central Business District
3265,15,CAMBIE ST / W HASTINGS ST,49.2825406,-123.1095738,Central Business District
3266,4,CAMBIE ST / W KING EDWARD AVE,49.2489409,-123.1155531,South Cambie
3267,7,CAMBIE ST / WATER ST,49.2841708,-123.1090542,Central Business District
3268,1,CAMBIE ST/ W 2ND AVE,49.2665323,-123.1157377,Fairview
3269,1,CAMBRIDGE ST / N NANAIMO ST,49.2867385,-123.0565532,Grandview-Woodland
3270,1,CAMBRIDGE ST / N TEMPLETON DR,49.2866182,-123.0596562,Grandview-Woodland
3271,2,CAMPBELL AVE / E HASTINGS ST,49.281081,-123.084814,Strathcona
3272,1,CANADA PL / HOWE ST,49.2874248,-123.1131095,Central Business District
3273,1,CARDERO ST / COAL HARBOUR QUAY,49.291811,-123.128642,Central Business District
3274,5,CARDERO ST / DAVIE ST,49.2852343,-123.1386483,West End
3275,2,CARDERO ST / ROBSON ST,49.289457,-123.132303,West End
3276,1,CARDERO ST / W HASTINGS ST,49.2910726,-123.1298494,Central Business District
3277,5,CARRALL ST / E CORDOVA ST,49.2824744,-123.1043199,Central Business District
3278,7,CARRALL ST / E HASTINGS ST,49.281494,-123.1043349,Central Business District
3279,5,CARRALL ST / E PENDER ST,49.2804916,-123.1043692,Central Business District
3280,3,CARRALL ST / KEEFER PL,49.2792432,-123.1044569,Central Business District
3281,1,CARRALL ST / KEEFER ST,49.2792432,-123.1044569,Central Business District
3282,1,CARRALL ST / PACIFIC BLVD,49.2770973,-123.1064439,Central Business District
3283,8,CARRALL ST / W CORDOVA ST,49.2824744,-123.1043199,Central Business District
3284,5,CARRALL ST / W HASTINGS ST,49.281494,-123.1043349,Central Business District
3285,2,CARRALL ST / W PENDER ST,49.2804916,-123.1043692,Central Business District
3286,4,CARRALL ST / WATER ST,49.2833557,-123.1040639,Central Business District
3287,1,CARTWRIGHT ST / JOHNSTON ST,49.2695407,-123.13196,Fairview
3288,5,CARTWRIGHT ST / OLD BRIDGE ST,49.270106,-123.135164,Fairview
3289,1,CENTRAL ST / MAIN ST,49.2715537,-123.1003234,Mount Pleasant
3290,2,CHARLES ST / COMMERCIAL DR,49.2730624,-123.0695933,Grandview-Woodland
3291,1,CHARLES ST / ODLUM DR,49.2731463,-123.0758986,Grandview-Woodland
3292,1,CHESTNUT ST / W 1ST AVE,49.2706881,-123.1464161,Kitsilano
3293,1,CHILCO ST / COMOX ST,49.2905688,-123.1426527,West End
3294,1,CITADEL PRDE / DUNSMUIR ST,49.2794851,-123.1100375,Central Business District
3295,1,CLANCY LORANGER WAY / MIDLOTHIAN AVE,49.2430163,-123.1091505,Riley Park
3296,1,CLARK DR / E 10TH AVE,49.2614445,-123.0774932,Mount Pleasant
3297,1,CLARK DR / E 6TH AVE,49.2651661,-123.0774846,Strathcona
3298,2,CLARK DR / E HASTINGS ST,49.2812824,-123.0770508,Strathcona
3299,1,CLARK DR / POWELL ST,49.2830735,-123.0769795,Strathcona
3300,1,CLARK DR / VENABLES ST,49.2767892,-123.0772592,Grandview-Woodland
3301,1,COLLINGWOOD ST / W 4TH AVE,49.2685741,-123.1817054,Kitsilano
3302,1,COLLINGWOOD ST / W BROADWAY AVE,49.2643084,-123.181841,Kitsilano
3303,3,COLUMBIA ST / E CORDOVA ST,49.2823592,-123.1022275,Central Business District
3304,6,COLUMBIA ST / E HASTINGS ST,49.2813885,-123.1022635,Central Business District
3305,3,COLUMBIA ST / E PENDER ST,49.2804484,-123.1023069,Central Business District
3306,1,COLUMBIA ST / KEEFER ST,49.2792596,-123.1022049,Central Business District
3307,1,COLUMBIA ST / POWELL ST,49.2832417,-123.102183,Central Business District
3308,1,COLUMBIA ST / W 10TH AVE,49.2621641,-123.1094869,Mount Pleasant
3309,7,COLUMBIA ST / W 1ST AVE,49.2703589,-123.1094325,Mount Pleasant
3310,1,COLUMBIA ST / W 3RD AVE,49.2683759,-123.1094506,Mount Pleasant
3311,1,COLUMBIA ST / W 4TH AVE,49.2674848,-123.1094236,Mount Pleasant
3312,1,COLUMBIA ST / W 6TH AVE,49.2656821,-123.1094264,Mount Pleasant
3313,2,COLUMBIA ST / W BROADWAY AVE,49.2631239,-123.1094587,Mount Pleasant
3314,4,COMMERCIAL DR / E 10TH AVE,49.2613708,-123.0697964,Kensington-Cedar Cottage
3315,1,COMMERCIAL DR / E 16TH AVE,49.2563445,-123.0697944,Kensington-Cedar Cottage
3316,4,COMMERCIAL DR / E 1ST AVE,49.2696553,-123.0696629,Grandview-Woodland
3317,1,COMMERCIAL DR / E 2ND AVE,49.2686998,-123.0696656,Grandview-Woodland
3318,1,COMMERCIAL DR / E 3RD AVE,49.2677983,-123.0696426,Grandview-Woodland
3319,1,COMMERCIAL DR / E 4TH AVE,49.2668846,-123.069682,Grandview-Woodland
3320,3,COMMERCIAL DR / E 6TH AVE,49.2650804,-123.0697135,Grandview-Woodland
3321,19,COMMERCIAL DR / E BROADWAY AVE,49.2623855,-123.0697676,Kensington-Cedar Cottage
3322,1,COMMERCIAL DR / E GEORGIA ST,49.2784941,-123.070491,Grandview-Woodland
3323,2,COMMERCIAL DR / E HASTINGS ST,49.2812892,-123.070446,Grandview-Woodland
3324,2,COMMERCIAL DR / GRANDVIEW HWY N,49.263731,-123.069751,Grandview-Woodland
3325,5,COMMERCIAL DR / GRANT ST,49.2714184,-123.0696177,Grandview-Woodland
3326,3,COMMERCIAL DR / GRAVELEY ST,49.2705076,-123.0696469,Grandview-Woodland
3327,1,COMMERCIAL DR / KITCHENER ST,49.2721404,-123.0696109,Grandview-Woodland
3328,3,COMMERCIAL DR / NAPIER ST,49.2748537,-123.0695545,Grandview-Woodland
3329,1,COMMERCIAL DR / PARKER ST,49.2757655,-123.0695393,Grandview-Woodland
3330,1,COMMERCIAL DR / VENABLES ST,49.2766641,-123.069539,Grandview-Woodland
3331,1,COMMERCIAL DR / WILLIAM ST,49.2739592,-123.0695801,Grandview-Woodland
3332,1,COMMODORE RD / SPYGLASS PL,49.2679566,-123.1152973,Fairview
3333,7,COMOX ST / DENMAN ST,49.2886941,-123.1396737,West End
3334,1,COMOX ST / JERVIS ST,49.2830458,-123.133915,West End
3335,3,COMOX ST / THURLOW ST,49.281792,-123.1290713,West End
3336,1,COOK ST / W 1ST AVE,49.2698472,-123.1108546,Mount Pleasant
3337,1,CORDOVA DVRS / POWELL ST,49.2827482,-123.0843227,Strathcona
3338,2,CORNWALL AVE / CYPRESS ST,49.2724775,-123.147793,Kitsilano
3339,1,CORNWALL AVE / MAPLE ST,49.2725129,-123.1501952,Kitsilano
3340,1,CORNWALL AVE / POINT GREY RD,49.2727416,-123.1643584,Kitsilano
3341,2,CORNWALL AVE / VINE ST,49.2725982,-123.1573463,Kitsilano
3342,6,CORNWALL AVE / YEW ST,49.2725806,-123.1549761,Kitsilano
3343,1,COURTENAY ST / W 10TH AVE,49.2636967,-123.1999707,West Point Grey
3344,1,COURTENAY ST / W 8TH AVE,49.2654506,-123.2014031,West Point Grey
3345,1,CROWE ST / W 2ND AVE,49.2683199,-123.1115927,Mount Pleasant
3346,1,CROWN PL / CROWN ST,49.2288381,-123.1960802,Musqueam
3347,1,CROWN ST / SW MARINE DR,49.2337082,-123.1937462,Dunbar-Southlands
3348,1,CROWN ST / W 20TH AVE,49.2547233,-123.1935843,Dunbar-Southlands
3349,1,CYPRESS ST / MCNICOLL AVE,49.272809,-123.147437,Kitsilano
3350,1,CYPRESS ST / W 15TH AVE,49.2581793,-123.1483304,Kitsilano
3351,3,CYPRESS ST / W 1ST AVE,49.2706989,-123.1478675,Kitsilano
3352,5,CYPRESS ST / W 4TH AVE,49.268068,-123.147973,Kitsilano
3353,1,CYPRESS ST / W 5TH AVE,49.272809,-123.147437,Kitsilano
3354,2,CYPRESS ST / W 6TH AVE,49.2663429,-123.1480345,Kitsilano
3355,3,CYPRESS ST / W BROADWAY AVE,49.2637979,-123.1481304,Kitsilano
3356,1,CYPRESS ST / YORK AVE,49.2715923,-123.1478338,Kitsilano
3357,8,DAVIE ST / DENMAN ST,49.287273,-123.1418124,West End
3358,6,DAVIE ST / GRANVILLE ST,49.277146,-123.1261827,Central Business District
3359,2,DAVIE ST / HAMILTON ST,49.2748749,-123.1226857,Central Business District
3360,2,DAVIE ST / HOMER ST,49.2752511,-123.1232683,Central Business District
3361,5,DAVIE ST / HORNBY ST,49.2784554,-123.1281931,Central Business District
3362,5,DAVIE ST / HOWE ST,49.277807,-123.1272001,Central Business District
3363,2,DAVIE ST / JERVIS ST,49.2828203,-123.1349173,West End
3364,1,DAVIE ST / MAINLAND ST,49.2745717,-123.122217,Central Business District
3365,3,DAVIE ST / MARINASIDE CRES,49.2733782,-123.119991,Central Business District
3366,5,DAVIE ST / PACIFIC BLVD,49.2740736,-123.121345,Central Business District
3367,4,DAVIE ST / SEYMOUR ST,49.2765225,-123.1252085,Central Business District
3368,11,DAVIE ST / THURLOW ST,49.2803931,-123.1311967,West End
3369,2,DENMAN ST / HARO ST,49.2907837,-123.1365051,West End
3370,3,DENMAN ST / NELSON ST,49.2893777,-123.1386266,West End
3371,1,DENMAN ST / PENDRELL ST,49.2879734,-123.140748,West End
3372,4,DENMAN ST / ROBSON ST,49.2914913,-123.1354626,West End
3373,1,DENMAN ST / SEE EM IA LANE,49.2875753,-123.141329,West End
3374,1,DENMAN ST / W GEORGIA ST,49.2925967,-123.1337407,West End
3375,2,DRAKE ST / GRANVILLE ST,49.2761359,-123.1278309,Central Business District
3376,1,DRAKE ST / HORNBY ST,49.2774004,-123.1297918,Central Business District
3377,1,DRAKE ST / HOWE ST,49.276761,-123.1287973,Central Business District
3378,3,DRAKE ST / RICHARDS ST,49.2748362,-123.125821,Central Business District
3379,1,DUNBAR ST / SW MARINE DR,49.230645,-123.185416,Kerrisdale
3380,1,DUNBAR ST / W 38TH AVE,49.237583,-123.1853111,Dunbar-Southlands
3381,1,DUNBAR ST / W 3RD AVE,49.2694927,-123.183636,Kitsilano
3382,1,DUNBAR ST / W 49TH AVE,49.2274848,-123.1854774,Kerrisdale
3383,3,DUNBAR ST / W 4TH AVE,49.2686091,-123.18362,Kitsilano
3384,1,DUNBAR ST / W BROADWAY AVE,49.2643438,-123.1837851,Kitsilano
3385,1,DUNDAS ST / KAMLOOPS ST,49.2847998,-123.0545797,Hastings-Sunrise
3386,1,DUNDAS ST / N TEMPLETON DR,49.2848084,-123.0596919,Grandview-Woodland
3387,2,DUNDAS ST / WALL ST,49.2848319,-123.0635904,Grandview-Woodland
3388,2,DUNLEVY AVE / E CORDOVA ST,49.282204,-123.0953439,Strathcona
3389,1,DUNLEVY AVE / E HASTINGS ST,49.2812578,-123.0953844,Strathcona
3390,1,DUNLEVY AVE / POWELL ST,49.2831261,-123.0953084,Strathcona
3391,1,DUNLEVY AVE / PRIOR ST,49.276687,-123.0956109,Strathcona
3392,25,DUNSMUIR ST / GRANVILLE ST,49.2836214,-123.1164681,Central Business District
3393,7,DUNSMUIR ST / HAMILTON ST,49.2810942,-123.1125113,Central Business District
3394,5,DUNSMUIR ST / HOMER ST,49.2817211,-123.113489,Central Business District
3395,6,DUNSMUIR ST / HORNBY ST,49.2848932,-123.118376,Central Business District
3396,4,DUNSMUIR ST / HOWE ST,49.2842678,-123.1174393,Central Business District
3397,5,DUNSMUIR ST / RICHARDS ST,49.2823627,-123.1144711,Central Business District
3398,17,DUNSMUIR ST / SEYMOUR ST,49.2829667,-123.115457,Central Business District
3399,1,E 10TH AV / QUEBEC ST,49.2620485,-123.1030003,Mount Pleasant
3400,1,E 10TH AVE / GLEN DR,49.2614364,-123.0747371,Mount Pleasant
3401,1,E 10TH AVE / GRANDVIEW HWY N,49.2612662,-123.0635168,Kensington-Cedar Cottage
3402,5,E 10TH AVE / MAIN ST,49.2620107,-123.1011209,Mount Pleasant
3403,1,E 11TH AVE / GLEN DR,49.2604219,-123.0645371,Mount Pleasant
3404,6,E 11TH AVE / MAIN ST,49.2611374,-123.1009734,Mount Pleasant
3405,2,E 11TH AVE / PRINCE EDWARD ST,49.2606963,-123.0961888,Mount Pleasant
3406,1,E 11TH AVE / QUEBEC ST,49.261139,-123.1030626,Mount Pleasant
3407,1,E 11TH AVE / ST GEORGE ST,49.2606941,-123.0930346,Mount Pleasant
3408,1,E 12TH AVE / KINGSWAY AVE,49.259827,-123.0964168,Mount Pleasant
3409,1,E 12TH AVE / MAIN ST,49.2601544,-123.1010001,Mount Pleasant
3410,1,E 12TH AVE / WINDSOR ST,49.2596771,-123.0833595,Mount Pleasant
3411,2,E 13TH AVE / FRASER ST,49.2588179,-123.089171,Mount Pleasant
3412,2,E 13TH AVE / MAIN ST,49.2593112,-123.1012267,Mount Pleasant
3413,1,E 13TH AVE / WINDSOR ST,49.2587859,-123.083275,Mount Pleasant
3414,4,E 14TH AVE / MAIN ST,49.258434,-123.101072,Mount Pleasant
3415,1,E 15TH AVE / KINGSWAY AVE,49.2572344,-123.0908185,Mount Pleasant
3416,3,E 15TH AVE / MAIN ST,49.2575128,-123.1011848,Mount Pleasant
3417,1,E 15TH AVE / SOPHIA ST,49.2554757,-123.0997787,Mount Pleasant
3418,1,E 16TH AVE / FRASER ST,49.2564293,-123.0899773,Kensington-Cedar Cottage
3419,1,E 16TH AVE / ONTARIO ST,49.25663,-123.104937,Riley Park
3420,1,E 19TH AVE / FRASER ST,49.2537267,-123.0899781,Riley Park
3421,1,E 1ST AVE / GARDEN DR,49.2695434,-123.0580233,Grandview-Woodland
3422,4,E 1ST AVE / MAIN ST,49.2700751,-123.1005626,Mount Pleasant
3423,3,E 1ST AVE / ONTARIO ST,49.2702648,-123.1046202,Mount Pleasant
3424,1,E 1ST AVE / PENTICTON ST,49.2694157,-123.052111,Hastings-Sunrise
3425,1,E 1ST AVE / QUEBEC ST,49.2701573,-123.1025784,Mount Pleasant
3426,2,E 20TH AVE / MAIN ST,49.252987,-123.1009065,Riley Park
3427,1,E 22ND AVE / MAIN ST,49.2509496,-123.1009734,Riley Park
3428,1,E 22ND AVE / SOPHIA ST,49.2511495,-123.0986182,Riley Park
3429,1,E 23RD AVE / MAIN ST,49.2502559,-123.1009905,Riley Park
3430,1,E 23RD AVE / SOPHIA ST,49.2500396,-123.0838374,Riley Park
3431,1,E 24TH AVE / MAIN ST,49.249365,-123.1010168,Riley Park
3432,1,E 24TH AVE / PRINCE EDWARD ST,49.2493092,-123.0967521,Riley Park
3433,1,E 24TH AVE / ST CATHERINES ST,49.2491259,-123.0858132,Kensington-Cedar Cottage
3434,1,E 25TH AVE / VICTORIA DR,49.248496,-123.06506,Kensington-Cedar Cottage
3435,1,E 26TH AVE / MAIN ST,49.2479992,-123.1011083,Riley Park
3436,1,E 26TH AVE / VICTORIA DR,49.2476376,-123.0650826,Kensington-Cedar Cottage
3437,1,E 27TH AVE / KNIGHT ST,49.2464228,-123.0762642,Kensington-Cedar Cottage
3438,2,E 27TH AVE / MAIN ST,49.2472238,-123.1011661,Riley Park
3439,1,E 28TH AVE / MAIN ST,49.2459762,-123.101229,Riley Park
3440,1,E 29TH AVE / MAIN ST,49.2444662,-123.1012973,Riley Park
3441,1,E 29TH AVE / NANAIMO ST,49.2446299,-123.056647,Kensington-Cedar Cottage
3442,1,E 29TH AVE / PRINCE EDWARD ST,49.24438,-123.0969116,Riley Park
3443,5,E 2ND AVE / MAIN ST,49.2691332,-123.1006035,Mount Pleasant
3444,9,E 2ND AVE / QUEBEC ST,49.2692657,-123.1026965,Mount Pleasant
3445,1,E 2ND AVE / WOODLAND DR,49.2687305,-123.0735232,Grandview-Woodland
3446,1,E 30TH AVE / NANAIMO ST,49.2406342,-123.0586851,Kensington-Cedar Cottage
3447,1,E 30TH AVE / ONTARIO ST,49.2433666,-123.1052315,Riley Park
3448,2,E 32ND AVE / MAIN ST,49.242263,-123.101398,Riley Park
3449,1,E 37TH AVE / FRASER ST,49.2365522,-123.090436,Riley Park
3450,1,E 38TH AVE / FRASER ST,49.2356939,-123.090461,Riley Park
3451,2,E 3RD AVE / MAIN ST,49.2682151,-123.1006722,Mount Pleasant
3452,1,E 3RD AVE / MCLEAN DR,49.2678503,-123.0754496,Grandview-Woodland
3453,2,E 3RD AVE / QUEBEC ST,49.2682659,-123.102749,Mount Pleasant
3454,1,E 3RD AVE / WINDERMERE ST,49.2675613,-123.036486,Hastings-Sunrise
3455,1,E 40TH AVE / VICTORIA DR,49.2339401,-123.0655082,Kensington-Cedar Cottage
3456,1,E 41ST AVE / FRASER ST,49.2329525,-123.0904673,Riley Park
3457,1,E 41ST AVE / KNIGHT ST,49.232673,-123.0771252,Sunset
3458,1,E 41ST AVE / MAIN ST,49.2330433,-123.101514,Riley Park
3459,1,E 44TH AVE / FRASER ST,49.2300832,-123.0906341,Sunset
3460,1,E 49TH AVE / FRASER ST,49.2254556,-123.0907656,Sunset
3461,1,E 49TH AVE / TYNE ST,49.2246684,-123.0322621,Killarney
3462,1,E 49TH AVE / VICTORIA DR,49.2251896,-123.0657779,Victoria-Fraserview
3463,1,E 4TH AVE / LAKEWOOD DR,49.2667967,-123.0619338,Grandview-Woodland
3464,2,E 4TH AVE / MAIN ST,49.2673175,-123.1007796,Mount Pleasant
3465,1,E 54TH AVE / VICTORIA DR,49.220271,-123.0658599,Victoria-Fraserview
3466,1,E 57TH AVE / KNIGHT ST,49.218182,-123.0771126,Sunset
3467,2,E 5TH AVE / MAIN ST,49.2663989,-123.1008875,Mount Pleasant
3468,1,E 5TH AVE / ONTARIO ST,49.266469,-123.1047382,Mount Pleasant
3469,1,E 5TH AVE / WOODLAND DR,49.2660087,-123.0735566,Grandview-Woodland
3470,1,E 6TH AVE / KEITH DR,49.2652015,-123.0794204,Strathcona
3471,4,E 6TH AVE / MAIN ST,49.2655052,-123.1007761,Mount Pleasant
3472,3,E 6TH AVE / SCOTIA ST,49.265473,-123.0988619,Mount Pleasant
3473,1,E 7TH AVE / LAKEWOOD DR,49.2641221,-123.0619888,Grandview-Woodland
3474,5,E 7TH AVE / MAIN ST,49.2646204,-123.1009915,Mount Pleasant
3475,1,E 7TH AVE / NANAIMO ST,49.2640655,-123.0566036,Grandview-Woodland
3476,1,E 8TH AVE / FRASER ST,49.2634299,-123.0891255,Mount Pleasant
3477,4,E 8TH AVE / KINGSWAY AVE,49.2635859,-123.100221,Mount Pleasant
3478,1,E 8TH AVE / LAKEWOOD DR,49.2632252,-123.0620128,Grandview-Woodland
3479,3,E 8TH AVE / MAIN ST,49.2637048,-123.101027,Mount Pleasant
3480,1,E 8TH AVE / ONTARIO ST,49.263773,-123.1048632,Mount Pleasant
3481,2,E 8TH AVE / QUEBEC ST,49.2637375,-123.1029227,Mount Pleasant
3482,1,E 8TH AVE / SCOTIA ST,49.263672,-123.0989399,Mount Pleasant
3483,1,E 8TH AVE / WOODLAND DR,49.2633063,-123.0736466,Grandview-Woodland
3484,2,E BROADWAY AVE / FRASER ST,49.2628314,-123.0893295,Mount Pleasant
3485,4,E BROADWAY AVE / KINGSWAY AVE,49.2628749,-123.099607,Mount Pleasant
3486,1,E BROADWAY AVE / LAKEWOOD DR,49.2618344,-123.0701699,Grandview-Woodland
3487,6,E BROADWAY AVE / MAIN ST,49.262887,-123.100966,Mount Pleasant
3488,2,E BROADWAY AVE / ONTARIO ST,49.2630088,-123.104889,Mount Pleasant
3489,1,E BROADWAY AVE / PRINCE EDWARD ST,49.2604536,-123.0964811,Mount Pleasant
3490,2,E BROADWAY AVE / RUPERT ST,49.2613277,-123.0330097,Hastings-Sunrise
3491,2,E BROADWAY AVE / SCOTIA ST,49.2627376,-123.0997805,Mount Pleasant
3492,1,E BROADWAY AVE / VICTORIA DR,49.26234,-123.057336,Grandview-Woodland
3493,3,E CORDOVA ST / GORE AVE,49.2822469,-123.0976076,Strathcona
3494,1,E CORDOVA ST / HEATLEY AVE,49.2820955,-123.0894913,Strathcona
3495,1,E CORDOVA ST / POWELL ST,49.2820937,-123.0979146,Strathcona
3496,1,E CORDOVA ST / PRINCESS AVE,49.2821435,-123.0914574,Strathcona
3497,1,E GEORGIA ST / GORE AVE,49.2785291,-123.0970776,Strathcona
3498,1,E GEORGIA ST / JACKSON AVE,49.2784981,-123.093566,Strathcona
3499,11,E GEORGIA ST / MAIN ST,49.2785794,-123.0997749,Strathcona
3500,1,E GEORGIA ST / VICTORIA DR,49.2783972,-123.0656351,Grandview-Woodland
3501,1,E HASTINGS ST / GARDEN DR,49.281184,-123.0578507,Grandview-Woodland
